Collection ID,Silly Code,Fish ID,Sample Date,Sex,Length Mm,Tissue Type,DNA Tray Code,DNA Tray Well Code,Location Code,Sample ID,Otolith Mark Present,Otolith Mark ID,Otolith Mark Status Code,Sample Year,Is Missing Paired Data Exists,Well Has More Than One Sample
53927,CMPROSCR17,732,2017-08-13 00:00:00,M,,Heart-bulbus arteriosus,0000021695,44,Prospect Creek,201700129,NO,,1R20,2017,0,0
53927,CMPROSCR17,733,2017-08-13 00:00:00,F,522,Heart-bulbus arteriosus,0000021695,45,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,734,2017-08-13 00:00:00,M,593,Heart-bulbus arteriosus,0000021695,46,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,735,2017-08-13 00:00:00,F,474,Heart-bulbus arteriosus,0000021695,47,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,736,2017-08-13 00:00:00,F,503,Heart-bulbus arteriosus,0000021695,48,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,737,2017-08-13 00:00:00,M,553,Heart-bulbus arteriosus,0000021696,1,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,738,2017-08-13 00:00:00,F,519,Heart-bulbus arteriosus,0000021696,2,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,739,2017-08-13 00:00:00,F,516,Heart-bulbus arteriosus,0000021696,3,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,740,2017-08-13 00:00:00,F,515,Heart-bulbus arteriosus,0000021696,4,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,741,2017-08-13 00:00:00,F,478,Heart-bulbus arteriosus,0000021696,5,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,742,2017-08-13 00:00:00,M,502,Heart-bulbus arteriosus,0000021696,6,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,743,2017-08-13 00:00:00,M,545,Heart-bulbus arteriosus,0000021696,7,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,744,2017-08-13 00:00:00,F,537,Heart-bulbus arteriosus,0000021696,8,Prospect Creek,201700129,NO,,1R20,2017,0,0
53927,CMPROSCR17,745,2017-08-13 00:00:00,M,498,Heart-bulbus arteriosus,0000021696,9,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,746,2017-08-13 00:00:00,M,552,Heart-bulbus arteriosus,0000021696,10,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,747,2017-08-13 00:00:00,F,490,Heart-bulbus arteriosus,0000021696,11,Prospect Creek,201700129,YES,DIPAC13,1R20,2017,0,0
53927,CMPROSCR17,748,2017-08-13 00:00:00,F,478,Heart-bulbus arteriosus,0000021696,12,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,749,2017-08-13 00:00:00,M,532,Heart-bulbus arteriosus,0000021696,13,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,750,2017-08-13 00:00:00,F,512,Heart-bulbus arteriosus,0000021696,14,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,751,2017-08-13 00:00:00,F,494,Heart-bulbus arteriosus,0000021696,15,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,752,2017-08-13 00:00:00,M,545,Heart-bulbus arteriosus,0000021696,16,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,753,2017-08-13 00:00:00,F,525,Heart-bulbus arteriosus,0000021696,17,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,754,2017-08-13 00:00:00,F,453,Muscle,0000021696,18,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,755,2017-08-13 00:00:00,F,519,Heart-bulbus arteriosus,0000021696,19,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,756,2017-08-13 00:00:00,F,481,Heart-bulbus arteriosus,0000021696,20,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,757,2017-08-13 00:00:00,F,517,Heart-bulbus arteriosus,0000021696,21,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,758,2017-08-13 00:00:00,F,,Muscle,0000021696,22,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,759,2017-08-13 00:00:00,M,527,Heart-bulbus arteriosus,0000021696,23,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,760,2017-08-13 00:00:00,F,487,Heart-bulbus arteriosus,0000021696,24,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,761,2017-08-13 00:00:00,F,531,Heart-bulbus arteriosus,0000021696,25,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,762,2017-08-13 00:00:00,F,487,Heart-bulbus arteriosus,0000021696,26,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,763,2017-08-13 00:00:00,F,505,Heart-bulbus arteriosus,0000021696,27,Prospect Creek,201700129,NO,,1B00,2017,0,0
53927,CMPROSCR17,764,2017-08-13 00:00:00,F,510,Muscle,0000021696,28,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,765,2017-08-13 00:00:00,F,486,Heart-bulbus arteriosus,0000021696,29,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,766,2017-08-13 00:00:00,F,480,Heart-bulbus arteriosus,0000021696,30,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,767,2017-08-13 00:00:00,F,483,Heart-bulbus arteriosus,0000021696,31,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,768,2017-08-13 00:00:00,M,546,Heart-bulbus arteriosus,0000021696,32,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,769,2017-08-13 00:00:00,F,482,Heart-bulbus arteriosus,0000021696,33,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,770,2017-08-13 00:00:00,F,520,Heart-bulbus arteriosus,0000021696,34,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,771,2017-08-13 00:00:00,F,490,Heart-bulbus arteriosus,0000021696,35,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,772,2017-08-13 00:00:00,F,500,Heart-bulbus arteriosus,0000021696,36,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,773,2017-08-13 00:00:00,M,546,Heart-bulbus arteriosus,0000021696,37,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,774,2017-08-13 00:00:00,F,528,Heart-bulbus arteriosus,0000021696,38,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,775,2017-08-13 00:00:00,F,505,Heart-bulbus arteriosus,0000021696,39,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,776,2017-08-13 00:00:00,F,509,Heart-bulbus arteriosus,0000021696,40,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,777,2017-08-13 00:00:00,F,523,Heart-bulbus arteriosus,0000021696,41,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,778,2017-08-13 00:00:00,F,,Heart-bulbus arteriosus,0000021696,42,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,779,2017-08-13 00:00:00,F,495,Heart-bulbus arteriosus,0000021696,43,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,780,2017-08-13 00:00:00,M,523,Muscle,0000021696,44,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,781,2017-08-13 00:00:00,F,,Muscle,0000021696,45,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,782,2017-08-13 00:00:00,F,473,Muscle,0000021696,46,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,783,2017-08-13 00:00:00,F,,Muscle,0000021696,47,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,784,2017-08-13 00:00:00,F,505,Heart-bulbus arteriosus,0000021696,48,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,785,2017-08-13 00:00:00,F,530,Heart-bulbus arteriosus,0000021697,1,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,786,2017-08-13 00:00:00,F,513,Heart-bulbus arteriosus,0000021697,2,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,787,2017-08-13 00:00:00,F,501,Heart-bulbus arteriosus,0000021697,3,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,788,2017-08-13 00:00:00,F,505,Heart-bulbus arteriosus,0000021697,4,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,789,2017-08-13 00:00:00,F,502,Heart-bulbus arteriosus,0000021697,5,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,790,2017-08-13 00:00:00,F,513,Heart-bulbus arteriosus,0000021697,6,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,791,2017-08-13 00:00:00,F,488,Heart-bulbus arteriosus,0000021697,7,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,792,2017-08-13 00:00:00,F,525,Heart-bulbus arteriosus,0000021697,8,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,793,2017-08-13 00:00:00,F,501,Heart-bulbus arteriosus,0000021697,9,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,794,2017-08-13 00:00:00,F,523,Heart-bulbus arteriosus,0000021697,10,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,795,2017-08-13 00:00:00,F,483,Heart-bulbus arteriosus,0000021697,11,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,796,2017-08-13 00:00:00,F,481,Heart-bulbus arteriosus,0000021697,12,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,797,2017-08-13 00:00:00,F,453,Heart-bulbus arteriosus,0000021697,13,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,798,2017-08-13 00:00:00,M,508,Heart-bulbus arteriosus,0000021697,14,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,799,2017-08-13 00:00:00,F,470,Heart-bulbus arteriosus,0000021697,15,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,800,2017-08-13 00:00:00,M,566,Heart-bulbus arteriosus,0000021697,16,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,801,2017-08-13 00:00:00,F,488,Heart-bulbus arteriosus,0000021697,17,Prospect Creek,201700129,YES,DIPAC13,1R20,2017,0,0
53927,CMPROSCR17,802,2017-08-13 00:00:00,M,550,Heart-bulbus arteriosus,0000021697,18,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,803,2017-08-13 00:00:00,F,495,Heart-bulbus arteriosus,0000021697,19,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,804,2017-08-13 00:00:00,F,461,Heart-bulbus arteriosus,0000021697,20,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,805,2017-08-13 00:00:00,M,525,Heart-bulbus arteriosus,0000021697,21,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,806,2017-08-13 00:00:00,M,531,Heart-bulbus arteriosus,0000021697,22,Prospect Creek,201700129,YES,DIPAC14,1L0n,2017,0,0
53927,CMPROSCR17,807,2017-08-13 00:00:00,F,482,Heart-bulbus arteriosus,0000021697,23,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,808,2017-08-13 00:00:00,M,593,Heart-bulbus arteriosus,0000021697,24,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,809,2017-08-13 00:00:00,F,529,Heart-bulbus arteriosus,0000021697,25,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,810,2017-08-13 00:00:00,F,500,Heart-bulbus arteriosus,0000021697,26,Prospect Creek,201700129,YES,DIPAC13,1L06,2017,0,0
53927,CMPROSCR17,811,2017-08-13 00:00:00,F,502,Heart-bulbus arteriosus,0000021697,27,Prospect Creek,201700129,YES,DIPAC13,1L06,2017,0,0
53927,CMPROSCR17,812,2017-08-13 00:00:00,F,485,Heart-bulbus arteriosus,0000021697,28,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,813,2017-08-13 00:00:00,F,498,Heart-bulbus arteriosus,0000021697,29,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,814,2017-08-13 00:00:00,F,531,Heart-bulbus arteriosus,0000021697,30,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,815,2017-08-13 00:00:00,F,506,Heart-bulbus arteriosus,0000021697,31,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,816,2017-08-13 00:00:00,M,553,Heart-bulbus arteriosus,0000021697,32,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,817,2017-08-13 00:00:00,F,537,Heart-bulbus arteriosus,0000021697,33,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,818,2017-08-13 00:00:00,F,526,Heart-bulbus arteriosus,0000021697,34,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,819,2017-08-13 00:00:00,F,526,Heart-bulbus arteriosus,0000021697,35,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,820,2017-08-13 00:00:00,F,,Heart-bulbus arteriosus,0000021697,36,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,821,2017-08-13 00:00:00,M,505,Heart-bulbus arteriosus,0000021697,37,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,822,2017-08-13 00:00:00,F,,Heart-bulbus arteriosus,0000021697,38,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,823,2017-08-13 00:00:00,F,528,Heart-bulbus arteriosus,0000021697,39,Prospect Creek,201700129,YES,DIPAC12,1L0n,2017,0,0
53927,CMPROSCR17,824,2017-08-13 00:00:00,F,548,Heart-bulbus arteriosus,0000021697,40,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,825,2017-08-13 00:00:00,F,536,Heart-bulbus arteriosus,0000021697,41,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,826,2017-08-13 00:00:00,F,523,Heart-bulbus arteriosus,0000021697,42,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,827,2017-08-13 00:00:00,F,508,Heart-bulbus arteriosus,0000021697,43,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,828,2017-08-13 00:00:00,M,583,Heart-bulbus arteriosus,0000021697,44,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,829,2017-08-13 00:00:00,F,488,Heart-bulbus arteriosus,0000021697,45,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,830,2017-08-13 00:00:00,F,491,Heart-bulbus arteriosus,0000021697,46,Prospect Creek,201700129,NO,,1R20,2017,0,0
53927,CMPROSCR17,831,2017-08-13 00:00:00,M,537,Heart-bulbus arteriosus,0000021697,47,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,832,2017-08-13 00:00:00,F,503,Muscle,0000021697,48,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,833,2017-08-13 00:00:00,F,547,Muscle,0000021698,1,Prospect Creek,201700129,NO,,1R20,2017,0,0
53927,CMPROSCR17,834,2017-08-13 00:00:00,F,536,Heart-bulbus arteriosus,0000021698,2,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,835,2017-08-13 00:00:00,M,546,Heart-bulbus arteriosus,0000021698,3,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,836,2017-08-13 00:00:00,F,574,Heart-bulbus arteriosus,0000021698,4,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,837,2017-08-13 00:00:00,F,497,Muscle,0000021698,5,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,838,2017-08-13 00:00:00,F,515,Heart-bulbus arteriosus,0000021698,6,Prospect Creek,201700129,YES,DIPAC13,1R20,2017,0,0
53927,CMPROSCR17,839,2017-08-13 00:00:00,F,523,Heart-bulbus arteriosus,0000021698,7,Prospect Creek,201700129,YES,DIPAC12,1L0n,2017,0,0
53927,CMPROSCR17,840,2017-08-13 00:00:00,M,525,Heart-bulbus arteriosus,0000021698,8,Prospect Creek,201700129,YES,DIPAC13,1B00,2017,0,0
53927,CMPROSCR17,841,2017-08-13 00:00:00,F,508,Heart-bulbus arteriosus,0000021698,9,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,842,2017-08-13 00:00:00,F,520,Heart-bulbus arteriosus,0000021698,10,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,843,2017-08-13 00:00:00,M,485,Heart-bulbus arteriosus,0000021698,11,Prospect Creek,201700129,NO,,1L0n,2017,0,0
53927,CMPROSCR17,844,2017-08-13 00:00:00,F,518,Heart-bulbus arteriosus,0000021698,12,Prospect Creek,201700129,YES,DIPAC13,1L0n,2017,0,0
53927,CMPROSCR17,845,2017-08-13 00:00:00,F,499,Heart-bulbus arteriosus,0000021698,13,Prospect Creek,201700129,YES,DIPAC13,1R20,2017,0,0
53927,CMPROSCR17,846,2017-08-16 00:00:00,F,527,Heart-bulbus arteriosus,0000021705,1,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,847,2017-08-16 00:00:00,F,455,Heart-bulbus arteriosus,0000021705,2,Prospect Creek,201700182,YES,DIPAC13,1L0n,2017,0,
53927,CMPROSCR17,848,2017-08-16 00:00:00,F,480,Heart-bulbus arteriosus,0000021705,3,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,849,2017-08-16 00:00:00,F,533,Heart-bulbus arteriosus,0000021705,4,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,850,2017-08-16 00:00:00,F,520,Heart-bulbus arteriosus,0000021705,5,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,851,2017-08-16 00:00:00,F,521,Heart-bulbus arteriosus,0000021705,6,Prospect Creek,201700182,YES,DIPAC13,1L0n,2017,0,
53927,CMPROSCR17,852,2017-08-16 00:00:00,M,571,Heart-bulbus arteriosus,0000021705,7,Prospect Creek,201700182,YES,DIPAC13,1L0n,2017,0,
53927,CMPROSCR17,853,2017-08-16 00:00:00,F,,Heart-bulbus arteriosus,0000021705,8,Prospect Creek,201700182,YES,DIPAC13,1L0n,2017,0,
53927,CMPROSCR17,854,2017-08-16 00:00:00,F,489,Heart-bulbus arteriosus,0000021705,9,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,855,2017-08-16 00:00:00,F,533,Heart-bulbus arteriosus,0000021705,10,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,856,2017-08-16 00:00:00,F,540,Heart-bulbus arteriosus,0000021705,11,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,857,2017-08-16 00:00:00,M,560,Heart-bulbus arteriosus,0000021705,12,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,858,2017-08-16 00:00:00,F,,Heart-bulbus arteriosus,0000021705,13,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,859,2017-08-16 00:00:00,M,482,Heart-bulbus arteriosus,0000021705,14,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,860,2017-08-16 00:00:00,M,,Heart-bulbus arteriosus,0000021705,15,Prospect Creek,201700182,YES,DIPAC13,1L0n,2017,0,
53927,CMPROSCR17,861,2017-08-16 00:00:00,F,514,Heart-bulbus arteriosus,0000021705,16,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,862,2017-08-16 00:00:00,M,518,Heart-bulbus arteriosus,0000021705,17,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,863,2017-08-16 00:00:00,M,514,Heart-bulbus arteriosus,0000021705,18,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,864,2017-08-16 00:00:00,F,512,Heart-bulbus arteriosus,0000021705,19,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,865,2017-08-16 00:00:00,F,484,Heart-bulbus arteriosus,0000021705,20,Prospect Creek,201700182,YES,DIPAC13,1L0n,2017,0,
53927,CMPROSCR17,866,2017-08-16 00:00:00,F,480,Heart-bulbus arteriosus,0000021705,21,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,867,2017-08-16 00:00:00,F,517,Heart-bulbus arteriosus,0000021705,22,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,868,2017-08-16 00:00:00,F,484,Heart-bulbus arteriosus,0000021705,23,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,869,2017-08-16 00:00:00,F,454,Heart-bulbus arteriosus,0000021705,24,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,870,2017-08-16 00:00:00,F,525,Heart-bulbus arteriosus,0000021705,25,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,871,2017-08-16 00:00:00,M,502,Heart-bulbus arteriosus,0000021705,26,Prospect Creek,201700182,YES,DIPAC13,1L0n,2017,0,
53927,CMPROSCR17,872,2017-08-16 00:00:00,F,525,Heart-bulbus arteriosus,0000021705,27,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,873,2017-08-16 00:00:00,M,520,Heart-bulbus arteriosus,0000021705,28,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,874,2017-08-16 00:00:00,F,,Heart-bulbus arteriosus,0000021705,29,Prospect Creek,201700182,YES,DIPAC13,1L0n,2017,0,
53927,CMPROSCR17,875,2017-08-16 00:00:00,M,470,Heart-bulbus arteriosus,0000021705,30,Prospect Creek,201700182,YES,DIPAC13,1L0n,2017,0,
53927,CMPROSCR17,876,2017-08-16 00:00:00,F,540,Heart-bulbus arteriosus,0000021705,31,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,877,2017-08-16 00:00:00,M,525,Heart-bulbus arteriosus,0000021705,32,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,878,2017-08-16 00:00:00,F,502,Heart-bulbus arteriosus,0000021705,33,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,879,2017-08-16 00:00:00,F,403,Heart-bulbus arteriosus,0000021705,34,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,880,2017-08-16 00:00:00,F,490,Heart-bulbus arteriosus,0000021705,35,Prospect Creek,201700182,YES,DIPAC13,1L0n,2017,0,
53927,CMPROSCR17,881,2017-08-16 00:00:00,F,520,Heart-bulbus arteriosus,0000021705,36,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,882,2017-08-16 00:00:00,F,,Heart-bulbus arteriosus,0000021705,37,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,883,2017-08-16 00:00:00,M,524,Heart-bulbus arteriosus,0000021705,38,Prospect Creek,201700182,YES,DIPAC13,1L0n,2017,0,
53927,CMPROSCR17,884,2017-08-16 00:00:00,M,535,Heart-bulbus arteriosus,0000021705,39,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,885,2017-08-16 00:00:00,F,,Heart-bulbus arteriosus,0000021705,40,Prospect Creek,201700182,YES,DIPAC13,1L0n,2017,0,
53927,CMPROSCR17,886,2017-08-16 00:00:00,F,520,Heart-bulbus arteriosus,0000021705,41,Prospect Creek,201700182,YES,DIPAC13,1R20,2017,0,
53927,CMPROSCR17,887,2017-08-16 00:00:00,M,607,Heart-bulbus arteriosus,0000021705,42,Prospect Creek,201700182,NO,,1R20,2017,0,
53927,CMPROSCR17,888,2017-08-16 00:00:00,F,523,Heart-bulbus arteriosus,0000021705,43,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,889,2017-08-16 00:00:00,F,490,Heart-bulbus arteriosus,0000021705,44,Prospect Creek,201700182,YES,DIPAC13,1L0n,2017,0,
53927,CMPROSCR17,890,2017-08-16 00:00:00,F,500,Heart-bulbus arteriosus,0000021705,45,Prospect Creek,201700182,YES,DIPAC13,1L0n,2017,0,
53927,CMPROSCR17,891,2017-08-16 00:00:00,M,512,Heart-bulbus arteriosus,0000021705,46,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,892,2017-08-16 00:00:00,M,,Heart-bulbus arteriosus,0000021705,47,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,893,2017-08-16 00:00:00,F,490,Heart-bulbus arteriosus,0000021705,48,Prospect Creek,201700182,YES,DIPAC13,1L0n,2017,0,
53927,CMPROSCR17,894,2017-08-16 00:00:00,M,592,Heart-bulbus arteriosus,0000021704,1,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,895,2017-08-16 00:00:00,F,508,Heart-bulbus arteriosus,0000021704,2,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,896,2017-08-16 00:00:00,F,511,Heart-bulbus arteriosus,0000021704,3,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,897,2017-08-16 00:00:00,M,,Heart-bulbus arteriosus,0000021704,4,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,898,2017-08-16 00:00:00,F,514,Heart-bulbus arteriosus,0000021704,5,Prospect Creek,201700182,NO,,1L0n,2017,0,
53927,CMPROSCR17,899,2017-08-16 00:00:00,F,470,Heart-bulbus arteriosus,0000021704,6,Prospect Creek,201700182,YES,DIPAC14,1L0n,2017,0,
53927,CMPROSCR17,900,2017-08-16 00:00:00,F,508,Heart-bulbus arteriosus,0000021704,7,Prospect Creek,201700182,YES,DIPAC13,1L0n,2017,0,
53927,CMPROSCR17,901,2017-08-16 00:00:00,F,,Heart-bulbus arteriosus,0000021704,8,Prospect Creek,201700182,NO,,1L0n,2017,0,
